cancer-dataset-lr-1e-6-den-50-epochs-100,0.6606135739187149,0.6133501257944467,0.6762825621498956,0.588888888447373
cancer-dataset-lr-1e-6-den-50-epochs-100,0.6633003388604229,0.6215365236291958,0.6656726060090241,0.6129629616384153
cancer-dataset-lr-1e-5-den-50-epochs-100,0.5860419090208538,0.6958438287153652,0.633194175472966,0.6351851865097329
cancer-dataset-lr-1e-4-den-50-epochs-100,0.15443835148508062,0.9615869017632241,0.8665452400843302,0.6555555568801033
cancer-dataset-lr-1e-6-den-100-epochs-100,0.6520434329731939,0.6284634763708042,0.6475610415140788,0.6500000008830318
cancer-dataset-lr-1e-6-den-100-epochs-100,0.656584305637129,0.6253148614609572,0.6689544443730955,0.6277777773362619
cancer-dataset-lr-1e-5-den-100-epochs-100,0.5674128799654675,0.7122166243848632,0.6238993366559347,0.6425925917095608
cancer-dataset-lr-1e-7-den-100-epochs-100,0.6864176712348419,0.5698992444826313,0.6865197097813641,0.5777777771155039
cancer-dataset-lr-1e-8-den-100-epochs-100,0.6965128495651168,0.5069269522911956,0.7025479621357388,0.49074074096149867
cancer-dataset-lr-1e-9-den-100-epochs-100,0.6929292452125165,0.5088161209818698,0.6948232898005733,0.49259259237183467
cancer-dataset-lr-1e-4-den-100-epochs-100,0.07968948308556746,0.9855163724956945,1.2644498343820925,0.6055555564385874
cancer-dataset-lr-1e-6-den-100-epochs-100,0.6478690928415928,0.6316120908302384,0.6652992614993343,0.5981481483689061
cancer-dataset-lr-1e-6-den-100-epochs-100,0.6550117725088854,0.6240554154669908,0.6684936903141163,0.5888888888888889
cancer-dataset-lr-1e-6-den-100-epochs-500,0.6161736686824251,0.6668765741571672,0.6312553396931401,0.6388888880058571
cancer-dataset-lr-1e-6-den-100-epochs-500,0.5979663271747848,0.6712846349108429,0.6500371403164333,0.6277777782192937
cancer-dataset-lr-1e-6-den-50-epochs-500,0.6190177335847235,0.6555415617879151,0.6487260063489279,0.6314814814814815
