all-corrupted-0,0.5879867489752301,0.6952141057934509,0.6312562461913102,0.6437007869322469,100,1e-05
all-corrupted-0,0.5879867489752301,0.6952141057934509,0.6312562461913102,0.6437007869322469,100,1e-05
all-corrupted-45,0.6286735997091913,0.6479848864997364,0.6410438995661698,0.612204723470793,100,1e-05
all-corrupted-45,0.6286735997091913,0.6479848864997364,0.6410438995661698,0.612204723470793,100,1e-05
all-corrupted-90,0.6292595528535339,0.6341309826680335,0.6574847562106576,0.5767716549512908,100,1e-05
all-corrupted-90,0.6292595528535339,0.6341309826680335,0.6574847562106576,0.5767716549512908,100,1e-05
all-corrupted-135,0.6316638133988273,0.6460957177339933,0.6568998422209672,0.6122047230014651,100,1e-05
all-corrupted-135,0.6316638133988273,0.6460957177339933,0.6568998422209672,0.6122047230014651,100,1e-05
all-corrupted-180,0.63388122929734,0.6492443324937027,0.6382921352161197,0.6535433070866141,100,1e-05
all-corrupted-180,0.63388122929734,0.6492443324937027,0.6382921352161197,0.6535433070866141,100,1e-05
